country,year,gender,age,nobs_res_1yr_log_chg,mean_res_1yr_log_chg,std_res_1yr_log_chg,skew_res_1yr_log_chg,kurt_res_1yr_log_chg,kelley_res_1yr_log_chg,crows_res_1yr_log_chg,nobs_res_5yr_log_chg,mean_res_5yr_log_chg,std_res_5yr_log_chg,skew_res_5yr_log_chg,kurt_res_5yr_log_chg,kelley_res_5yr_log_chg,crows_res_5yr_log_chg
BRA,1988,Female,45-55,728608.0,-0.0644196,0.6608071600000001,-1.7192463,13.9491898,-0.233342480149916,9.550775637810068,390930.0,-0.0731129,0.8285951666666667,-1.265018333333333,9.203659999999999,-0.1909776404136311,5.744247886712233
BRA,1989,Female,45-55,784929.0,-0.05675548,0.60106539,-1.6660774,17.462306,-0.0143718156644769,6.709790495099758,405754.0,-0.0927013,0.8258143833333333,-0.9394285333333333,9.364538666666666,-0.0760935787896796,5.966237408434587
BRA,1990,Female,45-55,832430.0,-0.05780404,0.5587037300000001,-0.9279833,13.228818,-0.1658898281122265,6.58050449586289,447306.0,0.0215918166666667,0.71100105,-0.4572177833333333,7.635233333333333,-0.1393644804229383,4.785974916615563
BRA,1991,Female,45-55,870284.0,-0.09086881,0.6441197500000001,-1.814991,13.8436121,-0.2724115090162802,7.026506725579034,470503.0,0.02240195,0.68070485,-0.4473718666666666,7.496548833333333,-0.0918265674271722,5.153273385795329
BRA,1992,Female,45-55,948065.0,-0.0748201,0.6843786499999999,-2.1034885,16.384417,-0.2219292076980196,10.74431842532635,486949.0,0.0813007833333333,0.6786859333333334,-0.2308956,8.7234295,-0.0234698053449725,5.303921746206041
BRA,1993,Female,45-55,996777.0,-0.08591386,0.6954069199999998,-1.356685,14.305219,0.0041107401149877,10.57653137895065,529605.0,0.0795805166666667,0.6798967,-0.01908245,9.747261333333334,-0.0039377383341975,5.142752625756616
BRA,1994,Female,45-55,1081939.0,0.04663115,0.67511379,-1.3554863,12.575358,-0.2273620043288402,9.282687307130436,556134.0,0.07554535,0.8082212666666666,-0.9610261666666666,8.522875666666666,-0.1748120932686953,6.365424649410561
BRA,1995,Female,45-55,1187411.0,-0.00398172,0.5122774299999999,-0.75239164,12.511892,-0.0363521643261421,9.7674765831353,599052.0,0.0545740166666667,0.6357475333333332,-0.5647541166666666,8.445042333333332,-0.0278174335052489,5.505445527535491
BRA,1996,Female,45-55,1264051.0,0.00815454,0.49162541,-0.88725652,13.432064,-0.0608021161537768,12.07824294437423,675767.0,0.0793513333333333,0.6412966833333332,-0.6244650666666666,8.270283000000001,-0.0138592554871842,5.662083871767913
BRA,1997,Female,45-55,1340023.0,0.01175863,0.4786187199999999,-0.81969875,14.155064,0.0572222110116303,12.03746593743113,721693.0,0.0797471166666667,0.6325707333333334,-0.6298147166666667,8.611262666666667,0.0143318911414976,5.767274651970771
BRA,1998,Female,45-55,1421097.0,0.0101621,0.4526892399999999,-0.94383403,15.641198,-0.0267770367509994,17.08838124504564,795537.0,0.0768798833333333,0.5985928333333334,-0.6935826833333332,9.340128333333334,-0.0234676324707632,5.97094530038732
BRA,1999,Female,45-55,1520985.0,0.00715014,0.44997772,-0.6539995999999999,15.136518,0.1719758034433034,12.83563285404703,828434.0,0.0795543666666667,0.5935400166666667,-0.6059553166666666,9.4700445,-0.0103710428154266,6.09636933457645
BRA,2000,Female,45-55,1581435.0,0.03519393,0.46786818,-0.6480377500000001,14.177295,0.0713752965859074,12.11888670686627,875389.0,0.0801754666666667,0.5906573166666665,-0.6052249333333334,9.644040333333333,0.0072536845005615,6.095312652278819
BRA,2001,Female,45-55,1763477.0,0.02284022,0.4560777300000001,-0.8072343099999999,15.320101,0.1297073472114267,12.52714225922852,1005018.0,0.0555102333333333,0.58392495,-0.6454573666666666,9.698976,0.0265500165148805,6.083415246588333
BRA,2002,Female,45-55,1888306.0,0.01262158,0.4547148799999999,-0.93399395,15.610802,-0.0083838650589973,12.84144660038973,1079681.0,0.0453618666666667,0.5827394166666666,-0.6420559166666667,9.6302205,0.0085737772575178,6.161161030535035
BRA,2003,Female,45-55,2011940.0,0.01802221,0.43894912,-0.79111906,15.755641,0.091972350460588,13.34678000144049,1161725.0,0.0627831833333333,0.5814381166666668,-0.5922902333333333,9.4903815,0.0192240772528877,6.171897869481807
BRA,2004,Female,45-55,2138113.0,0.01933371,0.44988203,-0.8819685600000001,15.17957,0.0384329749567221,14.9978902875889,1238742.0,0.0643114833333333,0.5872912833333334,-0.7160758666666666,9.3350375,-0.0107122485982958,6.092731691366588
BRA,2005,Female,45-55,2294105.0,0.01637401,0.44234463,-0.85270323,15.532326,0.0985140168640248,13.17575578545193,1318589.0,0.07628755,0.5847154,-0.6197349999999999,9.311672999999999,0.0195157867205021,6.023427975990005
BRA,2006,Female,45-55,2461943.0,0.02206218,0.44331007,-0.9138937499999999,15.142133,0.0596510440312931,15.00623459425891,1413261.0,0.0923975833333334,0.5818395166666667,-0.62696355,9.283187166666666,0.0405496279450108,6.43962611538289
BRA,2007,Female,45-55,2635884.0,0.03949714,0.45095461,-0.8209695800000001,14.488543,0.0861893972596447,13.94731146582511,1511358.0,0.0937156,0.5816547499999999,-0.5715509666666666,9.202713833333332,0.0382630879732397,6.382256263991971
BRA,2008,Female,45-55,2829672.0,0.02163587,0.47205809,-1.00869153,13.424418,-0.0165720979528019,14.05820842673325,1621223.0,0.0823260833333333,0.5894572666666668,-0.6252196499999999,8.990795499999999,0.0208312716717412,6.510479942987754
BRA,2009,Female,45-55,3023471.0,0.04242221,0.4579217799999999,-0.7347232299999999,13.529007,0.0891139818504197,14.33233690103933,1717920.0,0.0770843,0.5857784666666667,-0.5411802166666667,9.0615085,0.057326095059122,6.596993283714085
BRA,2010,Female,45-55,3212728.0,0.04284688,0.47202723,-0.75634927,12.915856,0.0693778212238252,15.00523409784967,1796726.0,0.0345629333333333,0.5809938833333333,-0.5511281499999999,8.957211333333332,0.0341580538096566,6.65750817728263
BRA,2011,Female,45-55,3429149.0,0.02921309,0.47224276,-0.7470560000000001,12.704471,0.070728422475044,13.34704327730898,1846067.0,-0.0185274333333333,0.5872313166666666,-0.6184897666666666,8.964174999999999,-0.0148905265117798,6.940924849382811
BRA,2012,Female,45-55,3554732.0,0.02896773,0.4819121199999999,-0.9049603599999999,12.498465,-0.0171403765062427,15.2859170681149,1861382.0,-0.0434468666666667,0.5850711833333334,-0.7639931,9.081729999999999,-0.0728148980175738,7.40778719088387
BRA,2013,Female,45-55,3764895.0,0.01733322,0.4743689,-0.8441503100000001,12.722204,0.0346328756384401,16.26179669460139,1906289.0,-0.0566907,0.5838897666666666,-0.7997646500000001,9.299373666666666,-0.0879734021913794,7.742763025903082
BRA,2014,Female,45-55,3877484.0,-0.01468596,0.47511991,-0.9977510000000001,12.901375,-0.0834782986952243,16.63870040531594,,,,,,,
BRA,2015,Female,45-55,3861286.0,-0.03491739,0.4643026200000001,-1.2764638,13.853535,-0.2297847506375625,16.22284569087792,,,,,,,
BRA,2016,Female,45-55,3774417.0,-0.01741894,0.46491428,-1.3052059,14.03007,-0.2027863483718784,18.2863845641895,,,,,,,
BRA,2017,Female,45-55,3873122.0,0.00063154,0.4554226900000001,-1.11022708,14.433387,-0.1188879001592782,20.22732071214535,,,,,,,
BRA,2018,Female,45-55,,,,,,,,,,,,,,
BRA,1985,Male,45-55,1452311.0,0.02075871,0.60019381,-2.095157299999999,21.726084,0.128039583832106,8.010741118561219,775788.0,0.0723926166666667,0.7828272333333333,-0.9103371166666667,8.269713833333334,-0.0745617254564848,4.792811320149893
BRA,1986,Male,45-55,1503564.0,-0.00549635,0.6407607499999999,0.568142983,17.411874,-0.0288638557098053,8.050856553086668,801644.0,-0.00391255,0.8052157833333333,-0.2755553833333333,9.018233499999999,-0.1406110285544536,4.966209477331436
BRA,1987,Male,45-55,1559463.0,-0.03848518,0.66191628,-1.2922817,12.4576168,-0.1951830158382928,9.111505067644261,823652.0,-0.0530566,0.8614415000000001,-1.1958895,8.121764333333333,-0.2336015945142777,5.313375471342441
BRA,1988,Male,45-55,1617189.0,-0.0703242,0.73022074,-1.4153269,11.7166593,-0.2594501359577479,10.43597460622227,863167.0,-0.08289675,0.9487758833333334,-1.307457333333333,8.585506499999999,-0.2922141101022163,5.955962034063376
BRA,1989,Male,45-55,1678252.0,-0.07426506,0.69681929,-1.04745966,12.885469,-0.1393335485222379,8.311295651837488,874733.0,-0.0540364166666667,0.9428644166666666,-0.88655975,7.951481166666667,-0.2394609223006356,6.092237427473684
BRA,1990,Male,45-55,1738246.0,-0.08516982,0.65657619,-0.78155019,11.3225747,-0.2259009862658327,7.614719119681235,903954.0,0.0074029666666667,0.8183078499999999,-0.4793824666666666,7.157148666666667,-0.2185660670839788,5.103075802252121
BRA,1991,Male,45-55,1801870.0,-0.08091319,0.74445355,-1.4910951,10.7122207,-0.3317125318773999,7.973540786525886,906852.0,0.0483877666666667,0.8001411333333334,-0.50693405,6.824676166666666,-0.1880906227325314,5.314978354631026
BRA,1992,Male,45-55,1869882.0,-0.09211207,0.8344115999999999,-1.6500458,11.6910195,-0.3826897675207863,12.35990901324568,896352.0,0.0896582833333333,0.8417604833333332,-0.1783483833333333,7.1839315,-0.1254539765089412,5.876397114900853
BRA,1993,Male,45-55,1924798.0,-0.06423741,0.81455792,-1.01661387,11.466265,-0.1847677986562521,12.42735977790889,920818.0,0.10156185,0.8681918833333334,0.0911180166666667,7.822770666666666,-0.0999817922071995,6.260519966116954
BRA,1994,Male,45-55,2002910.0,0.0056562,0.7033219700000001,-0.36804767,10.330904,-0.1725582801211318,8.88575870790693,903857.0,0.1024505166666667,0.8641225,-0.2522642166666667,7.350388833333334,-0.1645955191098637,6.001820770293663
BRA,1995,Male,45-55,2081757.0,-0.00254056,0.62344928,-0.55451524,9.683772299999998,-0.1473326225256611,9.778101816372834,951043.0,0.07919045,0.7891153166666666,-0.5969763666666666,7.145077166666667,-0.1424877460188056,6.09072951385474
BRA,1996,Male,45-55,2097679.0,0.01459909,0.6092707199999999,-0.63136413,9.842373299999998,-0.1311395485112078,11.8966576510582,1056235.0,0.0755381333333333,0.7788740333333334,-0.5911615333333332,7.144079833333334,-0.1275236115720679,6.338185356724495
BRA,1997,Male,45-55,2138119.0,0.00844283,0.6095838,-0.58369825,9.986498000000001,-0.1041263987887563,12.3703909849726,1107331.0,0.0647865666666667,0.7702157166666668,-0.5520661333333333,7.251553666666666,-0.0978916052092429,6.488199519430763
BRA,1998,Male,45-55,2136963.0,0.0009443,0.5907697300000001,-0.70372902,10.275946,-0.1798305495759808,13.66866845079282,1169880.0,0.0629468333333333,0.7451555,-0.5831009500000001,7.478442333333334,-0.1162336167809659,6.708849812323475
BRA,1999,Male,45-55,2242632.0,0.02064378,0.5769940199999999,-0.37285132,10.556669,-0.0369243292869336,14.63750451968371,1194308.0,0.0732091166666667,0.7306575833333334,-0.4311448166666667,7.695820833333333,-0.05701869841272,6.820843999617558
BRA,2000,Male,45-55,2313620.0,0.03583913,0.5953465100000001,-0.28778274,10.2676444,0.0215819777728874,13.47441232289773,1257578.0,0.07338795,0.7186180833333333,-0.4194409166666667,7.845785333333333,-0.0384950614623601,6.886529380433267
BRA,2001,Male,45-55,2586575.0,0.02503518,0.5803946200000001,-0.4972330699999999,10.702999,-0.0214375474208193,13.8389071981346,1436868.0,0.0571685666666667,0.7074862333333334,-0.46431855,7.938832000000001,-0.0287530917793863,6.866249932823937
BRA,2002,Male,45-55,2726800.0,0.01610911,0.5793819099999999,-0.5924711499999999,10.543908,-0.0788283109678033,14.0734852091707,1546505.0,0.0552602333333333,0.7000508333333334,-0.4209646666666667,7.852063,-0.0156708693879312,6.885042545061298
BRA,2003,Male,45-55,2870834.0,0.02270368,0.55577592,-0.43749815,10.944592,0.0288821976583054,14.00565023222783,1658362.0,0.0741810833333333,0.6947696999999998,-0.2759797833333333,7.865051999999999,0.0331580273597771,6.776506329777743
BRA,2004,Male,45-55,3046915.0,0.02524576,0.56164103,-0.4522776000000001,10.849215,-0.0003712586416068,14.71457512160405,1769577.0,0.0690876166666667,0.7045399,-0.3883994666666666,7.622814666666667,-0.0150389407921549,6.594247028039611
BRA,2005,Male,45-55,3261830.0,0.02220845,0.5520231100000002,-0.4414023,10.963726,0.0353595035675661,14.0183243213305,1890655.0,0.0790860333333333,0.6900601166666668,-0.3130982166666667,7.776225666666666,0.0336944513382036,6.514644755442963
BRA,2006,Male,45-55,3489253.0,0.02973237,0.5475580000000001,-0.4548772399999999,10.924342,0.0272602582716645,14.54462740737261,2032127.0,0.0794956833333333,0.6771848500000001,-0.3010432666666666,7.9151055,0.0341100781973974,6.681530277482571
BRA,2007,Male,45-55,3752502.0,0.03975226,0.55011772,-0.29009115,10.6074051,0.0732144424893291,13.35152793178198,2160826.0,0.06374075,0.6703985166666667,-0.3017258666666666,7.857151166666667,0.0361223724309706,6.517250245060392
BRA,2008,Male,45-55,4018985.0,0.01342261,0.5672370200000001,-0.6995804399999999,10.0351837,-0.0976645949277331,13.42666632569212,2313593.0,0.0447677666666667,0.6668692833333334,-0.4370917,7.8675675,0.0017765277938375,6.593183490850893
BRA,2009,Male,45-55,4261183.0,0.03600072,0.55042251,-0.3585783,10.3458501,0.0822504108582988,13.51312616354935,2412596.0,0.0358012,0.6671545833333333,-0.3568652166666667,7.870143666666666,0.0376714839938909,6.666199556959384
BRA,2010,Male,45-55,4522008.0,0.02454425,0.54930165,-0.43919404,10.2921077,0.028937520925725,13.36556404948028,2475431.0,-0.009416,0.6625543833333334,-0.5473090333333334,7.909565333333334,-0.0363137324499304,6.586244673112563
BRA,2011,Male,45-55,4745143.0,0.00624858,0.5401989199999999,-0.52557012,10.5179734,-0.0064663673838832,12.77178374511016,2476896.0,-0.0537051333333333,0.6697822166666666,-0.7429335333333332,7.980630166666668,-0.1326203022780117,6.810382577550131
BRA,2012,Male,45-55,4866421.0,0.00710318,0.5410867700000001,-0.66655668,10.4962141,-0.0549492968057038,13.55873562206946,2461774.0,-0.0670645666666667,0.6652475833333332,-0.9043455333333333,8.133117499999999,-0.200580106730873,7.138541946484449
BRA,2013,Male,45-55,5026472.0,-0.00052162,0.5338566800000001,-0.65826035,10.7327173,-0.0538551871405691,14.15368975125058,2484221.0,-0.0710084833333333,0.65990245,-0.8917988833333333,8.184837833333333,-0.2146244718374492,7.245672940231499
BRA,2014,Male,45-55,5046517.0,-0.03021685,0.54214306,-0.8838185,10.896544,-0.1863521368829175,15.06527962076515,,,,,,,
BRA,2015,Male,45-55,4903562.0,-0.04575007,0.53348113,-1.10255033,11.465772,-0.3141705648963061,15.81818306245301,,,,,,,
BRA,2016,Male,45-55,4731592.0,-0.02403615,0.5306097500000001,-1.04256404,11.835535,-0.2343294212943627,17.64485886716456,,,,,,,
BRA,2017,Male,45-55,4748186.0,0.00315202,0.51660143,-0.7561742899999999,12.094498,-0.1122274718879671,18.1776472784919,,,,,,,
BRA,2018,Male,45-55,,,,,,,,,,,,,,
CAN,1983,All genders,25-34,3021021.0,0.063823029,0.59038109,-0.77032799,10.003658,0.036844894,9.8561516,2781471.0,0.095868774,0.79546297,-0.36396715,7.0268192,0.13975415,6.0549688
CAN,1984,All genders,25-34,3113310.0,0.067317814,0.57923388,-0.76714885,10.158242,0.051390842,9.4542351,2853282.0,0.09576048,0.7941364,-0.39807695,7.0610542,0.13790454,6.0149512
CAN,1985,All genders,25-34,3188860.0,0.065389752,0.58105546,-0.7790972,9.9512949,0.026569985,9.4115868,2905262.0,0.085655168,0.80048174,-0.48104101,6.979537,0.087449647,6.1317248
CAN,1986,All genders,25-34,3266245.0,0.067716189,0.58093804,-0.75686228,9.9980497,0.065122932,8.8756514,2930709.0,0.070539773,0.81377524,-0.5667938,6.8023539,0.014333785,6.267817
CAN,1987,All genders,25-34,3369855.0,0.05747626,0.58023822,-0.6942395,9.8515882,0.066715807,8.6348867,2992165.0,0.04706648,0.8205213,-0.65232539,6.7741175,-0.049159817,6.4442773
CAN,1988,All genders,25-34,3419953.0,0.058157861,0.58203989,-0.7998088,9.9134588,0.023765124,8.7948122,3047387.0,0.037805751,0.81117463,-0.7477529,6.9617767,-0.091657199,6.5616736
CAN,1989,All genders,25-34,3408766.0,0.050438151,0.59463549,-0.92818987,9.7567062,-0.052403815,8.9966373,3040475.0,0.03146334,0.79313606,-0.75163895,7.1622133,-0.085809112,6.6525903
CAN,1990,All genders,25-34,3323814.0,0.035127178,0.61389077,-1.0287172,9.2647896,-0.15128599,9.1706381,3010830.0,0.0296959,0.78463244,-0.68779612,7.1366525,-0.046985172,6.6034336
CAN,1991,All genders,25-34,3215922.0,0.03739794,0.61883813,-0.96331859,9.1005659,-0.093428947,9.5135536,2907371.0,0.044906899,0.79502904,-0.56774038,6.9233074,0.028374992,6.3545518
CAN,1992,All genders,25-34,3138997.0,0.052172299,0.61056,-0.86144686,9.1625986,-0.026772665,9.5988684,2834584.0,0.06729918,0.79622769,-0.45687398,6.8220963,0.095695712,5.8968453
CAN,1993,All genders,25-34,3066726.0,0.063003279,0.60394245,-0.75570774,9.1967993,0.024275394,9.0817804,2768212.0,0.08014293,0.79775167,-0.38904613,6.7456093,0.13084733,5.6192117
CAN,1994,All genders,25-34,3009832.0,0.06178508,0.59956974,-0.73867106,9.0540934,0.022293925,8.7060518,2726450.0,0.087764502,0.79582095,-0.40587789,6.8144732,0.13320917,5.4863753
CAN,1995,All genders,25-34,2938853.0,0.063515931,0.59508955,-0.81662083,9.168828,-0.0041732527,8.6706457,2675395.0,0.10071522,0.79788291,-0.39850035,6.7671671,0.13794965,5.2971792
CAN,1996,All genders,25-34,2856357.0,0.075867139,0.59209341,-0.68755329,9.1343088,0.061601318,8.1928396,2598691.0,0.10599571,0.81451553,-0.43088543,6.604517,0.12117781,5.2987046
CAN,1997,All genders,25-34,2798311.0,0.074834071,0.59146613,-0.64327347,9.1090736,0.07222911,7.8946152,2530855.0,0.10145265,0.82437098,-0.50049818,6.5366616,0.067528784,5.3922257
CAN,1998,All genders,25-34,2760866.0,0.073244132,0.58598369,-0.66275835,9.2723827,0.058843397,8.0204735,2481069.0,0.09771768,0.81784213,-0.55761164,6.6991096,0.03802561,5.5744071
CAN,1999,All genders,25-34,2755709.0,0.07674627,0.59066451,-0.63028151,9.2604189,0.069394208,7.9114447,2488049.0,0.09270899,0.81846392,-0.56887627,6.7301974,0.026152551,5.666388
CAN,2000,All genders,25-34,2768066.0,0.066336721,0.61232185,-0.81027174,9.1334,0.0055979309,8.311326,2504931.0,0.083732709,0.81607902,-0.56616676,6.7523184,0.022917978,5.7225919
CAN,2001,All genders,25-34,2758630.0,0.06208666,0.62566108,-0.83910692,8.9881763,-0.048277449,8.9741364,2507676.0,0.079100072,0.82498932,-0.49650344,6.6380129,0.042828321,5.7999873
CAN,2002,All genders,25-34,2742542.0,0.066728517,0.63657296,-0.70875514,8.6912975,0.010047557,9.0996656,2501987.0,0.076758578,0.841851,-0.42919469,6.3964114,0.075799324,5.6365876
CAN,2003,All genders,25-34,2755964.0,0.066890813,0.64003706,-0.65138906,8.6176834,0.028170979,9.0945253,2503721.0,0.074652389,0.85283744,-0.39006314,6.2359619,0.077608109,5.5400829
CAN,2004,All genders,25-34,2787021.0,0.063704431,0.63804179,-0.61115861,8.5579929,0.049102936,8.8074656,2510236.0,0.064382121,0.86660206,-0.44432652,6.0747862,0.02508102,5.5922027
CAN,2005,All genders,25-34,2808550.0,0.063209653,0.64056313,-0.64166343,8.5412254,0.047203057,8.6541319,2527595.0,0.067338459,0.8461687,-0.44094294,6.2049313,0.032346662,5.6940856
CAN,2006,All genders,25-34,2843886.0,0.062378671,0.64184958,-0.62538433,8.559021,0.037700295,8.6756105,2576767.0,0.068427257,0.83307111,-0.4270362,6.3472381,0.043986313,5.7664394
CAN,2007,All genders,25-34,2904213.0,0.063739188,0.64336985,-0.64816087,8.5009775,0.020845642,8.7588701,2628436.0,0.067549981,0.82361186,-0.45324335,6.49722,0.048656363,5.8597465
CAN,2008,All genders,25-34,2929800.0,0.047856528,0.65907937,-0.78842682,8.2093239,-0.094488911,8.9297552,2676964.0,0.065635972,0.81928313,-0.46862468,6.5791922,0.047578193,5.9486723
CAN,2009,All genders,25-34,2921199.0,0.06545648,0.64125758,-0.61557764,8.3025789,0.031467255,9.1962528,2688306.0,0.075991563,0.82593876,-0.3830359,6.3690205,0.099626213,5.6953921
CAN,2010,All genders,25-34,2962218.0,0.071486399,0.6308552,-0.57372075,8.3456278,0.063877895,8.9301481,2703813.0,0.077566102,0.82218558,-0.41288787,6.3763123,0.087379582,5.7184529
